filename,recommender,strategy,config,n_factors,learning_rate,regularization,epochs,batch_size,precision,recall,ndcg,epc,gini,aggregate_diversity
mf_5_no_filtering_f1024_lr0p0075_reg0p2_ep100_bs1024.csv,mf,no_filtering,f1024_lr0.0075_reg0.2_ep100_bs1024,1024,0.0075,0.2,100,1024,0.08505747126436781,0.12620977362356672,0.11850519541458919,0.9409856123910493,0.32786645546484716,0.6505747126436782
mf_5_no_filtering_f1024_lr0p0075_reg0p2_ep100_bs2048.csv,mf,no_filtering,f1024_lr0.0075_reg0.2_ep100_bs2048,1024,0.0075,0.2,100,2048,0.07701149425287357,0.11567565576186264,0.10769698181343187,0.9691533694642974,0.20068189106621426,0.7827586206896552
mf_5_no_filtering_f1024_lr0p0075_reg0p2_ep100_bs512.csv,mf,no_filtering,f1024_lr0.0075_reg0.2_ep100_bs512,1024,0.0075,0.2,100,512,0.08735632183908046,0.1274869128317404,0.11880824171450942,0.9352380061273892,0.3382086931667381,0.6471264367816092
mf_5_no_filtering_f1024_lr0p0075_reg0p2_ep150_bs1024.csv,mf,no_filtering,f1024_lr0.0075_reg0.2_ep150_bs1024,1024,0.0075,0.2,150,1024,0.07586206896551725,0.11770928624376903,0.11676000822992336,0.9450060818056845,0.3130143333136177,0.6701149425287356
mf_5_no_filtering_f1024_lr0p0075_reg0p2_ep150_bs2048.csv,mf,no_filtering,f1024_lr0.0075_reg0.2_ep150_bs2048,1024,0.0075,0.2,150,2048,0.09655172413793102,0.14174620079792494,0.14132881247997295,0.951982044878208,0.28975844856274025,0.6908045977011494
mf_5_no_filtering_f1024_lr0p0075_reg0p2_ep150_bs512.csv,mf,no_filtering,f1024_lr0.0075_reg0.2_ep150_bs512,1024,0.0075,0.2,150,512,0.08850574712643679,0.13021416642106298,0.1295930596414137,0.9439473437983575,0.304446766515732,0.6827586206896552
mf_5_no_filtering_f1024_lr0p0075_reg0p2_ep200_bs1024.csv,mf,no_filtering,f1024_lr0.0075_reg0.2_ep200_bs1024,1024,0.0075,0.2,200,1024,0.0839080459770115,0.11733193371124406,0.11173422361886426,0.9530868462658673,0.2702583878239162,0.7091954022988506
mf_5_no_filtering_f1024_lr0p0075_reg0p2_ep200_bs2048.csv,mf,no_filtering,f1024_lr0.0075_reg0.2_ep200_bs2048,1024,0.0075,0.2,200,2048,0.09080459770114943,0.13158060011508288,0.11713437800524559,0.9644457879597041,0.22557689288891214,0.7574712643678161
mf_5_no_filtering_f1024_lr0p0075_reg0p2_ep200_bs512.csv,mf,no_filtering,f1024_lr0.0075_reg0.2_ep200_bs512,1024,0.0075,0.2,200,512,0.08620689655172414,0.12180311706173776,0.12447324363864215,0.9479344652449396,0.27559753348609317,0.7091954022988506
mf_5_no_filtering_f1024_lr0p0075_reg0p2_ep250_bs1024.csv,mf,no_filtering,f1024_lr0.0075_reg0.2_ep250_bs1024,1024,0.0075,0.2,250,1024,0.08965517241379307,0.12082143590764281,0.12672937434944193,0.957739007765998,0.24765900980866817,0.7367816091954023
mf_5_no_filtering_f1024_lr0p0075_reg0p2_ep250_bs2048.csv,mf,no_filtering,f1024_lr0.0075_reg0.2_ep250_bs2048,1024,0.0075,0.2,250,2048,0.09540229885057468,0.15152397092052264,0.14283834053510444,0.9530448614140017,0.281047672884869,0.7011494252873564
mf_5_no_filtering_f1024_lr0p0075_reg0p2_ep250_bs512.csv,mf,no_filtering,f1024_lr0.0075_reg0.2_ep250_bs512,1024,0.0075,0.2,250,512,0.07701149425287357,0.09987179168213652,0.09771810905152334,0.9452661479738111,0.31460225137001196,0.667816091954023
mf_5_no_filtering_f1024_lr0p0075_reg0p3_ep100_bs1024.csv,mf,no_filtering,f1024_lr0.0075_reg0.3_ep100_bs1024,1024,0.0075,0.3,100,1024,0.09770114942528736,0.1327685086305776,0.13955614170216743,0.9461758997353755,0.2899406257136332,0.6942528735632184
mf_5_no_filtering_f1024_lr0p0075_reg0p3_ep100_bs2048.csv,mf,no_filtering,f1024_lr0.0075_reg0.3_ep100_bs2048,1024,0.0075,0.3,100,2048,0.09655172413793102,0.133455640783227,0.1319606321940771,0.9588915519280643,0.24383165560077114,0.7402298850574712
mf_5_no_filtering_f1024_lr0p0075_reg0p3_ep100_bs512.csv,mf,no_filtering,f1024_lr0.0075_reg0.3_ep100_bs512,1024,0.0075,0.3,100,512,0.0735632183908046,0.113627671817327,0.10240180920004777,0.9310414402483584,0.36343631158398493,0.6183908045977011
mf_5_no_filtering_f1024_lr0p0075_reg0p3_ep150_bs1024.csv,mf,no_filtering,f1024_lr0.0075_reg0.3_ep150_bs1024,1024,0.0075,0.3,150,1024,0.08505747126436781,0.11675792279240553,0.12190948070631812,0.9436515305277856,0.30670173387882316,0.6781609195402298
mf_5_no_filtering_f1024_lr0p0075_reg0p3_ep150_bs2048.csv,mf,no_filtering,f1024_lr0.0075_reg0.3_ep150_bs2048,1024,0.0075,0.3,150,2048,0.09885057471264365,0.1435976379941897,0.14202720821834597,0.9552962091277467,0.26815851333592455,0.7137931034482758
mf_5_no_filtering_f1024_lr0p0075_reg0p3_ep150_bs512.csv,mf,no_filtering,f1024_lr0.0075_reg0.3_ep150_bs512,1024,0.0075,0.3,150,512,0.07241379310344828,0.10273462170013896,0.09969762386303503,0.9330387196299574,0.3533350113264535,0.6298850574712643
mf_5_no_filtering_f1024_lr0p0075_reg0p3_ep200_bs1024.csv,mf,no_filtering,f1024_lr0.0075_reg0.3_ep200_bs1024,1024,0.0075,0.3,200,1024,0.08620689655172414,0.11762788616236892,0.12124070412121767,0.9419918093551845,0.317361111111111,0.6620689655172414
mf_5_no_filtering_f1024_lr0p0075_reg0p3_ep200_bs2048.csv,mf,no_filtering,f1024_lr0.0075_reg0.3_ep200_bs2048,1024,0.0075,0.3,200,2048,0.0839080459770115,0.11986811081638667,0.11684037553932083,0.9518172243454562,0.27465666517390663,0.7080459770114943
mf_5_no_filtering_f1024_lr0p0075_reg0p3_ep200_bs512.csv,mf,no_filtering,f1024_lr0.0075_reg0.3_ep200_bs512,1024,0.0075,0.3,200,512,0.07011494252873564,0.09361889706717294,0.09290507107532271,0.9275689331289272,0.3750596399913251,0.6091954022988506
mf_5_no_filtering_f1024_lr0p0075_reg0p3_ep250_bs1024.csv,mf,no_filtering,f1024_lr0.0075_reg0.3_ep250_bs1024,1024,0.0075,0.3,250,1024,0.07586206896551725,0.10315937255592428,0.10178434874143423,0.9430555855447355,0.31856471764117944,0.6609195402298851
mf_5_no_filtering_f1024_lr0p0075_reg0p3_ep250_bs2048.csv,mf,no_filtering,f1024_lr0.0075_reg0.3_ep250_bs2048,1024,0.0075,0.3,250,2048,0.09540229885057472,0.1324785208405898,0.1456297384154354,0.9541650172617718,0.2525776358288674,0.732183908045977
mf_5_no_filtering_f1024_lr0p0075_reg0p3_ep250_bs512.csv,mf,no_filtering,f1024_lr0.0075_reg0.3_ep250_bs512,1024,0.0075,0.3,250,512,0.07931034482758621,0.12215906698665319,0.11613337137907045,0.9250508016707573,0.3904133039863047,0.5942528735632184
mf_5_no_filtering_f1024_lr0p01_reg0p15_ep100_bs1024.csv,mf,no_filtering,f1024_lr0.01_reg0.15_ep100_bs1024,1024,0.01,0.15,100,1024,0.08160919540229884,0.10915494148252768,0.10895479422254249,0.9251779557935498,0.3830873430846955,0.5988505747126437
mf_5_no_filtering_f1024_lr0p01_reg0p15_ep100_bs2048.csv,mf,no_filtering,f1024_lr0.01_reg0.15_ep100_bs2048,1024,0.01,0.15,100,2048,0.10114942528735633,0.1298824897962829,0.14145144078320382,0.9332745545407218,0.3756498673740054,0.5977011494252874
mf_5_no_filtering_f1024_lr0p01_reg0p15_ep100_bs512.csv,mf,no_filtering,f1024_lr0.01_reg0.15_ep100_bs512,1024,0.01,0.15,100,512,0.0839080459770115,0.13182658656796586,0.1312506752712395,0.9081225093986091,0.4397545952762014,0.5448275862068965
mf_5_no_filtering_f1024_lr0p01_reg0p15_ep150_bs1024.csv,mf,no_filtering,f1024_lr0.01_reg0.15_ep150_bs1024,1024,0.01,0.15,150,1024,0.09080459770114942,0.12226541019644468,0.13236393469981417,0.9426532507071449,0.33306191269302743,0.6425287356321839
mf_5_no_filtering_f1024_lr0p01_reg0p15_ep150_bs2048.csv,mf,no_filtering,f1024_lr0.01_reg0.15_ep150_bs2048,1024,0.01,0.15,150,2048,0.06896551724137931,0.09556723608447747,0.0861775945001623,0.9628822720762347,0.2597626873154699,0.7114942528735633
mf_5_no_filtering_f1024_lr0p01_reg0p15_ep150_bs512.csv,mf,no_filtering,f1024_lr0.01_reg0.15_ep150_bs512,1024,0.01,0.15,150,512,0.07011494252873565,0.10356756908481049,0.1048211912721816,0.9655537082220735,0.21792621653245225,0.767816091954023
mf_5_no_filtering_f1024_lr0p01_reg0p15_ep200_bs1024.csv,mf,no_filtering,f1024_lr0.01_reg0.15_ep200_bs1024,1024,0.01,0.15,200,1024,0.07816091954022988,0.10876682385303074,0.1145646916595308,0.958573666621083,0.28293161111751797,0.6873563218390805
mf_5_no_filtering_f1024_lr0p01_reg0p15_ep200_bs2048.csv,mf,no_filtering,f1024_lr0.01_reg0.15_ep200_bs2048,1024,0.01,0.15,200,2048,0.0839080459770115,0.1309465917224538,0.12596797100525425,0.9335247842578397,0.37305747126436795,0.603448275862069
mf_5_no_filtering_f1024_lr0p01_reg0p15_ep200_bs512.csv,mf,no_filtering,f1024_lr0.01_reg0.15_ep200_bs512,1024,0.01,0.15,200,512,0.08850574712643679,0.12946548981031739,0.13025253030525516,0.9160245383465645,0.4181941615750171,0.5643678160919541
mf_5_no_filtering_f1024_lr0p01_reg0p15_ep250_bs1024.csv,mf,no_filtering,f1024_lr0.01_reg0.15_ep250_bs1024,1024,0.01,0.15,250,1024,0.07931034482758621,0.10264153152084186,0.11534829489885141,0.9686449928865664,0.20667583490381825,0.7781609195402299
mf_5_no_filtering_f1024_lr0p01_reg0p15_ep250_bs2048.csv,mf,no_filtering,f1024_lr0.01_reg0.15_ep250_bs2048,1024,0.01,0.15,250,2048,0.07931034482758621,0.11145162308955413,0.11166156492927781,0.9617196515497208,0.2576725968226077,0.7218390804597701
mf_5_no_filtering_f1024_lr0p01_reg0p15_ep250_bs512.csv,mf,no_filtering,f1024_lr0.01_reg0.15_ep250_bs512,1024,0.01,0.15,250,512,0.0735632183908046,0.10355651691858588,0.09707157422241018,0.9574144048827185,0.25396859929656634,0.728735632183908
mf_5_no_filtering_f1024_lr0p01_reg0p1_ep100_bs1024.csv,mf,no_filtering,f1024_lr0.01_reg0.1_ep100_bs1024,1024,0.01,0.1,100,1024,0.10229885057471265,0.1376980937325765,0.14181437949310324,0.9365040293462119,0.33658935656726796,0.6459770114942529
mf_5_no_filtering_f1024_lr0p01_reg0p1_ep100_bs2048.csv,mf,no_filtering,f1024_lr0.01_reg0.1_ep100_bs2048,1024,0.01,0.1,100,2048,0.09195402298850573,0.13843107722418066,0.13124580970722255,0.9468212668869073,0.3242475935177287,0.6505747126436782
mf_5_no_filtering_f1024_lr0p01_reg0p1_ep100_bs512.csv,mf,no_filtering,f1024_lr0.01_reg0.1_ep100_bs512,1024,0.01,0.1,100,512,0.09080459770114943,0.13640884977091874,0.1277984382265257,0.9337354282574848,0.36965170898543187,0.6103448275862069
mf_5_no_filtering_f1024_lr0p01_reg0p1_ep150_bs1024.csv,mf,no_filtering,f1024_lr0.01_reg0.1_ep150_bs1024,1024,0.01,0.1,150,1024,0.08620689655172414,0.12254841263461955,0.12300913998095343,0.9341538372955037,0.3588172456522669,0.6183908045977011
mf_5_no_filtering_f1024_lr0p01_reg0p1_ep150_bs2048.csv,mf,no_filtering,f1024_lr0.01_reg0.1_ep150_bs2048,1024,0.01,0.1,150,2048,0.09310344827586206,0.14710012210012208,0.1374949002551174,0.9491054827418267,0.318103448275862,0.6528735632183909
mf_5_no_filtering_f1024_lr0p01_reg0p1_ep150_bs512.csv,mf,no_filtering,f1024_lr0.01_reg0.1_ep150_bs512,1024,0.01,0.1,150,512,0.07126436781609194,0.08859419635281704,0.10211376606805261,0.9453119714407043,0.3476106269209718,0.6275862068965518
mf_5_no_filtering_f1024_lr0p01_reg0p1_ep200_bs1024.csv,mf,no_filtering,f1024_lr0.01_reg0.1_ep200_bs1024,1024,0.01,0.1,200,1024,0.09425287356321839,0.14381994123373434,0.13628844568711818,0.9424058999512979,0.31137832793005216,0.6724137931034483
mf_5_no_filtering_f1024_lr0p01_reg0p1_ep200_bs2048.csv,mf,no_filtering,f1024_lr0.01_reg0.1_ep200_bs2048,1024,0.01,0.1,200,2048,0.0954022988505747,0.14508231232369162,0.1294276808359308,0.9577337296703348,0.24940366807192027,0.7333333333333333
mf_5_no_filtering_f1024_lr0p01_reg0p1_ep200_bs512.csv,mf,no_filtering,f1024_lr0.01_reg0.1_ep200_bs512,1024,0.01,0.1,200,512,0.05747126436781609,0.07849093754266169,0.0801467483450629,0.9706928940038435,0.22453041771797033,0.7540229885057471
mf_5_no_filtering_f1024_lr0p01_reg0p1_ep250_bs1024.csv,mf,no_filtering,f1024_lr0.01_reg0.1_ep250_bs1024,1024,0.01,0.1,250,1024,0.0954022988505747,0.13600462436669333,0.13290311444162178,0.9346818867752514,0.3355873481698868,0.6482758620689655
mf_5_no_filtering_f1024_lr0p01_reg0p1_ep250_bs2048.csv,mf,no_filtering,f1024_lr0.01_reg0.1_ep250_bs2048,1024,0.01,0.1,250,2048,0.09195402298850573,0.13882032718239615,0.1337272415542573,0.9443518378569012,0.3358678574381875,0.639080459770115
mf_5_no_filtering_f1024_lr0p01_reg0p1_ep250_bs512.csv,mf,no_filtering,f1024_lr0.01_reg0.1_ep250_bs512,1024,0.01,0.1,250,512,0.08505747126436781,0.11442696830627865,0.11309550620659167,0.9666179642385029,0.20983567475521503,0.7758620689655172
mf_5_no_filtering_f1024_lr0p01_reg0p25_ep100_bs1024.csv,mf,no_filtering,f1024_lr0.01_reg0.25_ep100_bs1024,1024,0.01,0.25,100,1024,0.09195402298850573,0.13261833951489124,0.12779616487821616,0.9587236125206025,0.24727011494252893,0.735632183908046
mf_5_no_filtering_f1024_lr0p01_reg0p25_ep100_bs2048.csv,mf,no_filtering,f1024_lr0.01_reg0.25_ep100_bs2048,1024,0.01,0.25,100,2048,0.08160919540229884,0.1227469369710749,0.11428528647121608,0.9324485325694489,0.37229601518026567,0.6057471264367816
mf_5_no_filtering_f1024_lr0p01_reg0p25_ep100_bs512.csv,mf,no_filtering,f1024_lr0.01_reg0.25_ep100_bs512,1024,0.01,0.25,100,512,0.07011494252873564,0.09088634864496933,0.09939449268254893,0.9604464309277214,0.24726176942925715,0.732183908045977
mf_5_no_filtering_f1024_lr0p01_reg0p25_ep150_bs1024.csv,mf,no_filtering,f1024_lr0.01_reg0.25_ep150_bs1024,1024,0.01,0.25,150,1024,0.09540229885057472,0.13978870746112126,0.1463897969279437,0.9108292128200146,0.4420851407984707,0.539080459770115
mf_5_no_filtering_f1024_lr0p01_reg0p25_ep150_bs2048.csv,mf,no_filtering,f1024_lr0.01_reg0.25_ep150_bs2048,1024,0.01,0.25,150,2048,0.09655172413793103,0.13151344185826944,0.12971980764215366,0.9634631025126135,0.20966670057301728,0.7793103448275862
mf_5_no_filtering_f1024_lr0p01_reg0p25_ep150_bs512.csv,mf,no_filtering,f1024_lr0.01_reg0.25_ep150_bs512,1024,0.01,0.25,150,512,0.08735632183908047,0.11578290802428734,0.1255822693208059,0.8996540448206288,0.4581993168274865,0.5298850574712644
mf_5_no_filtering_f1024_lr0p01_reg0p25_ep200_bs1024.csv,mf,no_filtering,f1024_lr0.01_reg0.25_ep200_bs1024,1024,0.01,0.25,200,1024,0.08275862068965517,0.10647751035682068,0.11156722922098927,0.9414745559802024,0.32710170487948265,0.6517241379310345
mf_5_no_filtering_f1024_lr0p01_reg0p25_ep200_bs2048.csv,mf,no_filtering,f1024_lr0.01_reg0.25_ep200_bs2048,1024,0.01,0.25,200,2048,0.09310344827586206,0.13487452840901115,0.13870884976508485,0.9426002298370747,0.3388605336321009,0.6367816091954023
mf_5_no_filtering_f1024_lr0p01_reg0p25_ep200_bs512.csv,mf,no_filtering,f1024_lr0.01_reg0.25_ep200_bs512,1024,0.01,0.25,200,512,0.08275862068965517,0.11735512252753631,0.11469597149210632,0.9259308041658568,0.38799538454710847,0.5954022988505747
mf_5_no_filtering_f1024_lr0p01_reg0p25_ep250_bs1024.csv,mf,no_filtering,f1024_lr0.01_reg0.25_ep250_bs1024,1024,0.01,0.25,250,1024,0.08390804597701149,0.12891758624517244,0.1299711428466892,0.8986879134008449,0.48585404971932644,0.4942528735632184
mf_5_no_filtering_f1024_lr0p01_reg0p25_ep250_bs2048.csv,mf,no_filtering,f1024_lr0.01_reg0.25_ep250_bs2048,1024,0.01,0.25,250,2048,0.08735632183908046,0.1228745392538496,0.1252319621165017,0.9159847127156522,0.4306915869796195,0.5471264367816092
mf_5_no_filtering_f1024_lr0p01_reg0p25_ep250_bs512.csv,mf,no_filtering,f1024_lr0.01_reg0.25_ep250_bs512,1024,0.01,0.25,250,512,0.067816091954023,0.09828849311607932,0.09782404486967618,0.9556500814506127,0.2652747700223963,0.7137931034482758
mf_5_no_filtering_f1024_lr0p01_reg0p2_ep100_bs1024.csv,mf,no_filtering,f1024_lr0.01_reg0.2_ep100_bs1024,1024,0.01,0.2,100,1024,0.07931034482758621,0.12349798987730021,0.11255124353855515,0.9499075133691766,0.3007222739981359,0.6804597701149425
mf_5_no_filtering_f1024_lr0p01_reg0p2_ep100_bs2048.csv,mf,no_filtering,f1024_lr0.01_reg0.2_ep100_bs2048,1024,0.01,0.2,100,2048,0.08275862068965519,0.10961208331897987,0.11381155169085722,0.9325716081637745,0.37521909543312626,0.6
mf_5_no_filtering_f1024_lr0p01_reg0p2_ep100_bs512.csv,mf,no_filtering,f1024_lr0.01_reg0.2_ep100_bs512,1024,0.01,0.2,100,512,0.0942528735632184,0.12683048114082596,0.13094923483996565,0.9449521012818575,0.28980287451002673,0.6977011494252874
mf_5_no_filtering_f1024_lr0p01_reg0p2_ep150_bs1024.csv,mf,no_filtering,f1024_lr0.01_reg0.2_ep150_bs1024,1024,0.01,0.2,150,1024,0.10229885057471265,0.13733635457773385,0.13348501676579172,0.9564797021234739,0.24776660031918518,0.7367816091954023
mf_5_no_filtering_f1024_lr0p01_reg0p2_ep150_bs2048.csv,mf,no_filtering,f1024_lr0.01_reg0.2_ep150_bs2048,1024,0.01,0.2,150,2048,0.08160919540229884,0.11673719001305208,0.11283360221465691,0.9660378535424419,0.21072569213164583,0.7735632183908046
mf_5_no_filtering_f1024_lr0p01_reg0p2_ep150_bs512.csv,mf,no_filtering,f1024_lr0.01_reg0.2_ep150_bs512,1024,0.01,0.2,150,512,0.08505747126436781,0.13106430606430605,0.11023306588404772,0.9477610078283756,0.2685835995740149,0.7195402298850575
mf_5_no_filtering_f1024_lr0p01_reg0p2_ep200_bs1024.csv,mf,no_filtering,f1024_lr0.01_reg0.2_ep200_bs1024,1024,0.01,0.2,200,1024,0.08850574712643677,0.11533307050548429,0.12282795455668268,0.9064707053695027,0.44695377633071876,0.535632183908046
mf_5_no_filtering_f1024_lr0p01_reg0p2_ep200_bs2048.csv,mf,no_filtering,f1024_lr0.01_reg0.2_ep200_bs2048,1024,0.01,0.2,200,2048,0.07701149425287357,0.11202829737312496,0.12215161899458667,0.9321536789526338,0.37147414885713026,0.6045977011494252
mf_5_no_filtering_f1024_lr0p01_reg0p2_ep200_bs512.csv,mf,no_filtering,f1024_lr0.01_reg0.2_ep200_bs512,1024,0.01,0.2,200,512,0.08390804597701149,0.1147918333263161,0.12183617295713237,0.9620272205788151,0.21775261622919873,0.7701149425287356
mf_5_no_filtering_f1024_lr0p01_reg0p2_ep250_bs1024.csv,mf,no_filtering,f1024_lr0.01_reg0.2_ep250_bs1024,1024,0.01,0.2,250,1024,0.07471264367816093,0.11375296159778918,0.11584013886739498,0.9214084358363501,0.4113307167554434,0.5655172413793104
mf_5_no_filtering_f1024_lr0p01_reg0p2_ep250_bs2048.csv,mf,no_filtering,f1024_lr0.01_reg0.2_ep250_bs2048,1024,0.01,0.2,250,2048,0.09999999999999999,0.13842803110044488,0.13815629116794378,0.9649162582140363,0.19378877854849708,0.7942528735632184
mf_5_no_filtering_f1024_lr0p01_reg0p2_ep250_bs512.csv,mf,no_filtering,f1024_lr0.01_reg0.2_ep250_bs512,1024,0.01,0.2,250,512,0.06321839080459771,0.07837950682778268,0.08649259004649246,0.9649556040180706,0.2469125058921644,0.728735632183908
mf_5_no_filtering_f1024_lr0p01_reg0p3_ep100_bs1024.csv,mf,no_filtering,f1024_lr0.01_reg0.3_ep100_bs1024,1024,0.01,0.3,100,1024,0.08620689655172414,0.11340978625461384,0.11611648005993096,0.8987893967856396,0.4834154351395732,0.49885057471264366
mf_5_no_filtering_f1024_lr0p01_reg0p3_ep100_bs2048.csv,mf,no_filtering,f1024_lr0.01_reg0.3_ep100_bs2048,1024,0.01,0.3,100,2048,0.08505747126436781,0.13325792980965395,0.1282877068706892,0.9315685300743491,0.3781520092666846,0.593103448275862
mf_5_no_filtering_f1024_lr0p01_reg0p3_ep100_bs512.csv,mf,no_filtering,f1024_lr0.01_reg0.3_ep100_bs512,1024,0.01,0.3,100,512,0.07471264367816093,0.1098434770848564,0.10760181386269253,0.9376246650208604,0.34109870923489427,0.635632183908046
mf_5_no_filtering_f1024_lr0p01_reg0p3_ep150_bs1024.csv,mf,no_filtering,f1024_lr0.01_reg0.3_ep150_bs1024,1024,0.01,0.3,150,1024,0.07586206896551725,0.10356756908481046,0.11119501915039265,0.9445790358838531,0.315609552736585,0.6655172413793103
mf_5_no_filtering_f1024_lr0p01_reg0p3_ep150_bs2048.csv,mf,no_filtering,f1024_lr0.01_reg0.3_ep150_bs2048,1024,0.01,0.3,150,2048,0.09655172413793103,0.14397744656365347,0.1420970132148852,0.9189994649930304,0.4192340305257207,0.5609195402298851
mf_5_no_filtering_f1024_lr0p01_reg0p3_ep150_bs512.csv,mf,no_filtering,f1024_lr0.01_reg0.3_ep150_bs512,1024,0.01,0.3,150,512,0.0839080459770115,0.11758406025647404,0.11178943937672245,0.9126455974684332,0.42972766728668854,0.5540229885057472
mf_5_no_filtering_f1024_lr0p01_reg0p3_ep200_bs1024.csv,mf,no_filtering,f1024_lr0.01_reg0.3_ep200_bs1024,1024,0.01,0.3,200,1024,0.07586206896551724,0.09904042317835422,0.10039647663739293,0.904852729135328,0.47662835249042157,0.5
mf_5_no_filtering_f1024_lr0p01_reg0p3_ep200_bs2048.csv,mf,no_filtering,f1024_lr0.01_reg0.3_ep200_bs2048,1024,0.01,0.3,200,2048,0.09655172413793102,0.14917006684248063,0.1299681430552545,0.9471177998977971,0.3102614495860878,0.6655172413793103
mf_5_no_filtering_f1024_lr0p01_reg0p3_ep200_bs512.csv,mf,no_filtering,f1024_lr0.01_reg0.3_ep200_bs512,1024,0.01,0.3,200,512,0.07471264367816093,0.11102395369636749,0.11922158778382194,0.9178574770222904,0.42047896621953806,0.5643678160919541
mf_5_no_filtering_f1024_lr0p01_reg0p3_ep250_bs1024.csv,mf,no_filtering,f1024_lr0.01_reg0.3_ep250_bs1024,1024,0.01,0.3,250,1024,0.060919540229885064,0.07791499688051412,0.08018535194793013,0.9563067245337884,0.2631687356321839,0.7183908045977011
mf_5_no_filtering_f1024_lr0p01_reg0p3_ep250_bs2048.csv,mf,no_filtering,f1024_lr0.01_reg0.3_ep250_bs2048,1024,0.01,0.3,250,2048,0.0896551724137931,0.13960994305821894,0.13234384364913804,0.91856906028305,0.42393678160919523,0.5517241379310345
mf_5_no_filtering_f1024_lr0p01_reg0p3_ep250_bs512.csv,mf,no_filtering,f1024_lr0.01_reg0.3_ep250_bs512,1024,0.01,0.3,250,512,0.07931034482758621,0.10797054159123122,0.11558596429587953,0.9427261843926711,0.3102509969505043,0.6758620689655173
mf_5_no_filtering_f16_lr0p005_reg0p01_ep100_bs4096.csv,mf,no_filtering,f16_lr0.005_reg0.01_ep100_bs4096,16,0.005,0.01,100,4096,0.03333333333333334,0.058588091346712036,0.054753667809919325,0.8870854595661885,0.5698334506216278,0.39425287356321836
mf_5_no_filtering_f16_lr0p005_reg0p01_ep25_bs4096.csv,mf,no_filtering,f16_lr0.005_reg0.01_ep25_bs4096,16,0.005,0.01,25,4096,0.04367816091954023,0.07768381044243114,0.06695300640783723,0.8413246100806828,0.7537064800932867,0.15862068965517243
mf_5_no_filtering_f16_lr0p005_reg0p01_ep50_bs4096.csv,mf,no_filtering,f16_lr0.005_reg0.01_ep50_bs4096,16,0.005,0.01,50,4096,0.03333333333333334,0.06305004063624754,0.06258379833500292,0.8621080714078362,0.6809826846233535,0.267816091954023
mf_5_no_filtering_f16_lr0p005_reg0p1_ep100_bs4096.csv,mf,no_filtering,f16_lr0.005_reg0.1_ep100_bs4096,16,0.005,0.1,100,4096,0.040229885057471264,0.06904761904761905,0.06165237295857528,0.8579455732371761,0.6989365130518852,0.24597701149425288
mf_5_no_filtering_f16_lr0p005_reg0p1_ep25_bs4096.csv,mf,no_filtering,f16_lr0.005_reg0.1_ep25_bs4096,16,0.005,0.1,25,4096,0.043678160919540236,0.06946310394586255,0.06719780745701251,0.8367499406214237,0.7664176245210728,0.13793103448275862
mf_5_no_filtering_f16_lr0p005_reg0p1_ep50_bs4096.csv,mf,no_filtering,f16_lr0.005_reg0.1_ep50_bs4096,16,0.005,0.1,50,4096,0.05057471264367817,0.0756666704942567,0.07426827629174874,0.8388508626087707,0.7415697865353037,0.20114942528735633
mf_5_no_filtering_f16_lr0p005_reg0p2_ep100_bs4096.csv,mf,no_filtering,f16_lr0.005_reg0.2_ep100_bs4096,16,0.005,0.2,100,4096,0.054022988505747126,0.08810161741196225,0.07189431568403087,0.8377359848566638,0.7461106655974339,0.19770114942528735
mf_5_no_filtering_f16_lr0p005_reg0p2_ep25_bs4096.csv,mf,no_filtering,f16_lr0.005_reg0.2_ep25_bs4096,16,0.005,0.2,25,4096,0.04252873563218391,0.06443892952513641,0.06733511604526,0.8249200488463762,0.7959131545338443,0.12413793103448276
mf_5_no_filtering_f16_lr0p005_reg0p2_ep50_bs4096.csv,mf,no_filtering,f16_lr0.005_reg0.2_ep50_bs4096,16,0.005,0.2,50,4096,0.04482758620689656,0.07689103680482991,0.06275799734694909,0.8385164232744825,0.7606572552649848,0.17126436781609194
mf_5_no_filtering_f16_lr0p01_reg0p01_ep100_bs4096.csv,mf,no_filtering,f16_lr0.01_reg0.01_ep100_bs4096,16,0.01,0.01,100,4096,0.03908045977011495,0.05353219577357508,0.04570891255234071,0.897621977990341,0.5036674816625917,0.47011494252873565
mf_5_no_filtering_f16_lr0p01_reg0p01_ep25_bs4096.csv,mf,no_filtering,f16_lr0.01_reg0.01_ep25_bs4096,16,0.01,0.01,25,4096,0.04252873563218391,0.07592157204226169,0.06682219397478432,0.8538478516951085,0.7020088086797722,0.24597701149425288
mf_5_no_filtering_f16_lr0p01_reg0p01_ep50_bs4096.csv,mf,no_filtering,f16_lr0.01_reg0.01_ep50_bs4096,16,0.01,0.01,50,4096,0.031034482758620693,0.053954984989467755,0.054083627966531066,0.8799828221977509,0.5870672448207035,0.3839080459770115
mf_5_no_filtering_f16_lr0p01_reg0p1_ep100_bs4096.csv,mf,no_filtering,f16_lr0.01_reg0.1_ep100_bs4096,16,0.01,0.1,100,4096,0.04367816091954023,0.06921592137109378,0.06671993529018136,0.8519784461766193,0.6879633776185501,0.2655172413793103
mf_5_no_filtering_f16_lr0p01_reg0p1_ep25_bs4096.csv,mf,no_filtering,f16_lr0.01_reg0.1_ep25_bs4096,16,0.01,0.1,25,4096,0.03793103448275862,0.06250161077747285,0.05759886981537563,0.8534032920922132,0.7082861554297477,0.23103448275862068
